Year,Title,Comedian,Location,Comedian_Gender,Ovr_Rating,Median_Rating,Tot_Review,Female_Rating,Male_Rating,Female_Review,Male_Review,Section,Text
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,39,"Jimmy, what he mean when he say, your chick, she so thirsty. What's that? And I was like, shit, um– Dad, he's making fun of somebody's girlfriend, OK? It's saying, like, she likes attention from other guys, and she likes to do sex stuff with them, you know, like, blow jobs and such. And he was like, oh, OK, OK, yes, yes. Yes, blow jobs, OK. Mm. [CLEARS THROAT] Jimmy, Jimmy. I'm thirsty, too, OK? So– I was like, oh, god, no. No, it got lost in translation. It's disgusting."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,40,"I don't know if you guys know this, but I came from an acting family. But it's not really like Angelina Jolie and Jon Voight. I guess I would be Angelina Jolie in that equation. My dad is also an actor, but he started acting after I did. Because he was like, it's so easy, you can do it, I can. I'm like, Dad, fine, if you think my life's so easy, why don't you go to some open call auditions and you'll understand how hard it is, how much rejection I face every day at my job. He was like, OK. And he went to all these auditions, and he started booking everything. It's a true story. He got on this show in China, in mainland China, called ""Little Daddy,"" ""Xiao Baba."" Half a billion people watch that show. It's like the Big Bang Theory of China, and Richard blew up. And he was like, this is easy. I don't know."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,41,"My plan completely backfired. And my aunt in Shanghai, she watched the show, and she will call the house in LA. And she's like, congratulations, Richard, you're such a good actor. Did your son teach you how to act? And he's like, no, no, I'm a natural. Oh, that's very good, you and your son, same busyness, you know? You two are very funny. He's like, no, no, Jimmy is not funny. I'm like, Dad that's bullshit, OK? You got one good role, good for you. I'm happy for you. But you're not a real actor yet. Real actors, we got to cry, we got to laugh. Do you even know how to cry in front of a camera? He was like, yes, I just think about how much you suck at ping pong."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,42,"Needless to say, I grew up with low self-esteem, because I was raised by Asian parents. My dad's not even the worse. My mom's much worse. Have you guys ever hung out with old Asian ladies? Old Asian ladies will tell you exactly what the fuck is wrong with your face, as if they're trying to do you a favor. I go to my mom's house, the first thing she says, she's like, Jimmy..."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,43,"Sometimes it's like embarrassing for me to hang out with my mom, you know? Because Asian people, we just got a different custom, you know? Like my mom, when she goes shopping, she doesn't buy shit she needs. She just buys shit because it's a good deal. I brought– one time, I brought a full price shirt home, $20. And she was like, was it full price? No, it's a bad deal. I was like, Mom, it's only 20 bucks. She's like, yes, $20, if you're stupid. She goes to Ross and she freaks out, because everything's a great deal. She's like, Jimmy, you should buy this. You should buy– this is a good deal. This is a good deal. I'm like Mom, that's a double XL shirt, OK? And it says Obey on it. I'm not gonna fucking wear that. And she's like, it's OK, 50% off. Some day it'll fit, OK?"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,44,"If you want a good deal, you follow the old Asian people, right? You go to Costco, you see a sea of old Asian people, because you know everyone's getting a great deal. Nobody's getting ripped off. You go to Whole Foods, never seen one old Asian motherfucker in my life."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,45,"We don't believe in that shit. Look, there's nothing wrong with Whole Foods. Matter of fact, it's too nice. And Asian people, we don't like to pay for atmosphere. Have you guys been to a Chinese grocery store? It's a fucking zoo. You walk in there, there's just a frog jumping from one aisle to the other. There's a piece of fish still flopping around on the floor. Half the place place is an aquarium. I don't know why you ever pay for kids to go to SeaWorld when you just take them to the Ranch 99 for free."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,46,"Asian people, we don't buy organic shit. We don't believe in organic labeling. We better still see it swimming or still walking. That's organic to us. That's the only way we know. All my friends in LA, all my hipster friends, they're like, Jimmy, you gotta eat organic, man. This regular stuff you eat, they have growth hormones in them. It's gonna fucking kill you. I'm like, really, growth hormones? Wait a minute. You're trying to tell me I've been eating growth hormones all my life, and I'm still 5′ 5″ and I shop at Gap Kids? Get the fuck out of here. I'll pay extra for growth hormones. Get me to the GMO only section, you know?"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,47,"All this organic stuff in America is getting out of control. It's not just organic food. You got like organic bed sheets, organic hand soap. I don't know about you guys, but growing up in my very Chinese family, hand soap wasn't even a thing. Hand soap used to be that piece of crap leftover soap that my dad's been washing his balls with for two months. And he just puts it on the soap counter. You walk by, you rub your two fingers on it for good luck. That was– that was hand soap. Nobody got sick. It was fine. Once in a while, you got a piece of pubes. So what? You deal with it."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,48,"Now hand soap is so fancy, it's got its own aisle at the grocery stores. Because it's not about washing your hands anymore. It's a status symbol. We go to our friends' house and judge how well they're doing but what kind of hand soap you got. We've all done this. You go to your friend's house, he's got that green bar soap that says Zest on it. That guy's a fucking peasant. Don't associate yourself with that kind of animal. He's gonna ask you for money, you know what I mean? And then next level up, you got like the $2 bottle of Softsoap with the fish or the watermelon on it, you know? I like that family. That's the backbone of America. It's the middle class Honda Civics of soaps."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,49,"Hardworking, American family, man, I appreciate that. And then next level up, you got a soap that's so fancy it doesn't even dispense soap. It dispenses foam, which is just soap filled with air for an extra $6 a fucking bottle. Because as an American society, we decided we're way too good to rub our own two hands together to create our own foam, and rather outsource that foaming action to some poor Chinese kid in Gwangju, China to pre-foam it for us. Make America foam again, people, OK."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,50,"Thank you. My mom eventually caved in and she bought the $2 bottle of Softsoap with the fish on it. But she's so Chinese, she's been watering it down for six years now. And now it's just a bottle water with a fish on it. It doesn't do shit. Because it's a good deal. I know I make fun of my parents, but at the end of they day, I love them very much. I think we all do, right? But Asian people, we don't ever say I love you to each other. That's just not our thing. One time, I got high and I called my mom. I was like, Mom, I just– I just want to tell you, Mom, I love you. And you can hear her start, like, crying on the other side of the line. She was like, oh, Jimmy, do you have cancer?"
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,51,"We just got different ways of showing love. Like when I see my grandmother, I don't give her a hug. I just give her a solid handshake. We're not about that hugging. And Asian grandmas, they're the best. You give her a handshake, she's like a vending machine. You give her a handshake, out comes a red envelope."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,52,"My dad still calls me like 20 times a day just to check up on me. It's annoying, but I understand that's how he shows love. I was talking to my friend here, and he was like, oh, I haven't talked to my dad in three weeks. I'm like, what, is he in jail? He was like, no, I live with him. I just haven't talked to him in three weeks. I'm like, you do understand, if I don't call my dad back in three hours, he's going to call 911. 911, what's your emergency? My son is dead! It's like, sir, is everything OK? Is your son dead? He's like, no, but he's dead to me. OK, bye."
2020,Good Deal,Jimmy Yang,"Seattle, WA",M,7.2,7,1050,7.1,7.1,114,625,53,"My parents, they've been married for 38 years. Yeah, 38 years. It's beautiful, man. It's beautiful, 38 years. One time I asked my dad, I was like, Dad, after 38 years, do you still love Mom? And he was like, (LAUGHING) love? Your mom married me to escape communist China. It's not love. It's a good deal."
